ens_stable_id,ens_stable_id_version,refseq_stable_id,refseq_stable_id_version,mane_type,ens_gene_name
ENST00000228865,3,NM_001310,4,MANE SELECT,CREBL2
ENST00000509305,6,NM_001378156,1,MANE SELECT,C1QB
ENST00000651487,1,NM_006143,3,MANE SELECT,GPR19
ENST00000343619,9,NM_001130021,3,MANE SELECT,ATP6V0A1
ENST00000366582,8,NM_018072,6,MANE SELECT,HEATR1
ENST00000392055,8,NM_001100818,2,MANE SELECT,PID1
ENST00000356591,5,NM_030817,3,MANE SELECT,APOLD1
ENST00000409304,6,NM_001136528,2,MANE SELECT,SERPINE2
ENST00000452070,6,NM_001077415,3,MANE SELECT,CRELD1
ENST00000358007,7,NM_016355,4,MANE SELECT,DDX47
ENST00000379624,6,NM_199191,3,MANE SELECT,BABAM2
ENST00000257555,11,NM_000545,8,MANE SELECT,HNF1A
ENST00000464121,3,NM_001276687,2,MANE SELECT,MT1HL1
ENST00000373943,9,NM_177424,3,MANE SELECT,STX12
ENST00000382125,9,NM_003310,5,MANE SELECT,EIPR1
ENST00000311772,10,NM_014110,5,MANE SELECT,PPP1R8
ENST00000373921,8,NM_001105556,3,MANE SELECT,THEMIS2
ENST00000357765,7,NM_014044,7,MANE SELECT,UNC50
ENST00000408978,9,NM_138995,5,MANE SELECT,MYO3B
ENST00000373912,8,NM_002946,5,MANE SELECT,RPA2
ENST00000251413,8,NM_001070,5,MANE SELECT,TUBG1
ENST00000539276,7,NM_170665,4,MANE SELECT,ATP2A2
ENST00000332438,4,NM_016602,3,MANE SELECT,CCR10
ENST00000264638,9,NM_003632,3,MANE SELECT,CNTNAP1
ENST00000375535,4,NM_002403,4,MANE SELECT,MFAP2
ENST00000428826,7,NM_001991,5,MANE SELECT,EZH1
ENST00000326735,13,NM_022089,4,MANE SELECT,ATP13A2
ENST00000651735,1,NM_138711,6,MANE SELECT,PPARG
ENST00000408946,7,NM_032345,3,MANE SELECT,PYM1
ENST00000548747,6,NM_001384361,1,MANE SELECT,PMEL
ENST00000321420,5,NM_152698,3,MANE SELECT,AMER3
ENST00000375499,8,NM_003000,3,MANE SELECT,SDHB
ENST00000315285,9,NM_014946,4,MANE SELECT,SPAST
ENST00000375486,9,NM_007365,3,MANE SELECT,PADI2
ENST00000253796,10,NM_005854,3,MANE SELECT,RAMP2
ENST00000375471,5,NM_013358,3,MANE SELECT,PADI1
ENST00000253794,7,NM_032353,4,MANE SELECT,VPS25
ENST00000266970,9,NM_001798,5,MANE SELECT,CDK2
ENST00000375460,3,NM_016233,2,MANE SELECT,PADI3
ENST00000308278,13,NM_024792,3,MANE SELECT,TLCD3A
ENST00000319004,6,NM_015721,3,MANE SELECT,GEMIN4
ENST00000451137,7,NM_001554,5,MANE SELECT,CCN1
ENST00000378695,9,NM_001304964,2,MANE SELECT,GLIPR1L1
ENST00000343410,7,NM_024746,4,MANE SELECT,HHIPL2
ENST00000550916,6,NM_001270396,2,MANE SELECT,GLIPR1L2
ENST00000330452,8,NM_006254,4,MANE SELECT,PRKCD
ENST00000352967,9,NM_005681,4,MANE SELECT,TAF1A
ENST00000264972,10,NM_001079,4,MANE SELECT,ZAP70
ENST00000266659,8,NM_006851,3,MANE SELECT,GLIPR1
ENST00000304478,9,NM_018146,4,MANE SELECT,MRM3
ENST00000408957,7,NM_145702,4,MANE SELECT,TIGD1
ENST00000344922,10,NM_198551,4,MANE SELECT,MIA3
ENST00000389759,8,NM_003628,6,MANE SELECT,PKP4
ENST00000229214,9,NM_007043,7,MANE SELECT,KRR1
ENST00000394597,7,NM_001017368,2,MANE SELECT,RFFL
ENST00000641569,1,NM_001005494,2,MANE SELECT,OR6C4
ENST00000458174,7,NM_001145728,2,MANE SELECT,LMNTD1
ENST00000158009,6,NM_017559,4,MANE SELECT,FNDC8
ENST00000340020,11,NM_022831,4,MANE SELECT,AIDA
ENST00000442241,9,NM_018096,5,MANE SELECT,NLE1
ENST00000258080,8,NM_013247,5,MANE SELECT,HTRA2
ENST00000462138,6,NM_001064,4,MANE SELECT,TKT
ENST00000340934,10,NM_144695,4,MANE SELECT,BROX
ENST00000349456,9,NM_080667,7,MANE SELECT,CFAP36
ENST00000267101,8,NM_001982,4,MANE SELECT,ERBB3
ENST00000394570,7,NM_001267052,2,MANE SELECT,UNC45B
ENST00000610213,6,NM_018403,7,MANE SELECT,DCP1A
ENST00000642603,2,NM_003268,6,MANE SELECT,TLR5
ENST00000372517,8,NM_001017922,2,MANE SELECT,ERMAP
ENST00000337130,10,NM_006759,4,MANE SELECT,UGP2
ENST00000315251,11,NM_018397,5,MANE SELECT,CHDH
ENST00000288167,8,NM_018725,4,MANE SELECT,IL17RB
ENST00000299977,9,NM_144975,4,MANE SELECT,SLFN5
ENST00000651192,1,NM_001242739,2,MANE SELECT,ZNF691
ENST00000335754,8,NM_022899,5,MANE SELECT,ACTR8
ENST00000261180,10,NM_013381,3,MANE SELECT,TRHDE
ENST00000345365,11,NM_002878,4,MANE SELECT,RAD51D
ENST00000675850,1,NM_001377229,1,MANE SELECT,DISP1
ENST00000495461,6,NM_021237,5,MANE SELECT,SELENOK
ENST00000350061,11,NM_001128840,3,MANE SELECT,CACNA1D
ENST00000367763,8,NM_152281,3,MANE SELECT,GORAB
ENST00000369413,8,NM_000862,3,MANE SELECT,HSD3B1
ENST00000421812,3,NM_001080470,2,MANE SELECT,ZNF697
ENST00000369406,8,NM_005518,4,MANE SELECT,HMGCS2
ENST00000256585,10,NM_032044,4,MANE SELECT,REG4
ENST00000389175,9,NM_001080539,2,MANE SELECT,CCDC150
ENST00000369400,2,NM_021794,4,MANE SELECT,ADAM30
ENST00000641023,2,NM_006623,4,MANE SELECT,PHGDH
ENST00000432791,7,NM_015443,4,MANE SELECT,KANSL1
ENST00000263956,8,NM_012086,5,MANE SELECT,GTF3C3
ENST00000641576,1,NM_001005497,2,MANE SELECT,OR6C75
ENST00000328314,3,NM_001005183,1,MANE SELECT,OR6C76
ENST00000340811,9,NM_001005242,3,MANE SELECT,PKP2
ENST00000342506,4,NM_213608,3,MANE SELECT,C2orf66
ENST00000354764,9,NM_024989,4,MANE SELECT,PGAP1
ENST00000358433,3,NM_001005493,2,MANE SELECT,OR6C6
ENST00000266594,4,NM_012404,3,MANE SELECT,ANP32D
ENST00000548364,7,NM_152319,4,MANE SELECT,C12orf54
ENST00000368195,4,NM_014215,3,MANE SELECT,INSRR
ENST00000301046,6,NM_002289,3,MANE SELECT,LALBA
ENST00000378251,3,NM_020710,3,MANE SELECT,LRRC47
ENST00000242994,4,NM_021191,3,MANE SELECT,NEUROD4
ENST00000437048,7,NM_001128159,3,MANE SELECT,VPS53
ENST00000641329,1,NM_001005243,2,MANE SELECT,OR9K2
ENST00000534526,7,NM_001370298,3,MANE SELECT,FGD4
ENST00000410023,6,NM_000877,4,MANE SELECT,IL1R1
ENST00000642610,2,NM_003193,5,MANE SELECT,TBCE
ENST00000675286,1,NM_001018115,3,MANE SELECT,FANCD2
ENST00000264257,7,NM_003854,4,MANE SELECT,IL1RL2
ENST00000298573,9,NM_030640,3,MANE SELECT,DUSP16
ENST00000233954,6,NM_016232,5,MANE SELECT,IL1RL1
ENST00000014914,6,NM_003979,4,MANE SELECT,GPRC5A
ENST00000014930,9,NM_015987,5,MANE SELECT,HEBP1
ENST00000445105,7,NM_004113,6,MANE SELECT,FGF12
ENST00000295269,5,NM_001011552,4,MANE SELECT,SLC9A4
ENST00000324341,2,NM_153364,4,MANE SELECT,FAM71C
ENST00000232607,7,NM_000373,4,MANE SELECT,UMPS
ENST00000651691,1,NM_145199,3,MANE SELECT,LIPT1
ENST00000289359,6,NM_138798,3,MANE SELECT,MITD1
ENST00000396950,4,NM_030774,4,MANE SELECT,OR51E2
ENST00000641722,1,NM_001004462,2,MANE SELECT,OR10G4
ENST00000360032,4,NM_172225,2,MANE SELECT,DMBX1
ENST00000450708,7,NM_001370259,2,MANE SELECT,MEN1
ENST00000361217,9,NM_014856,3,MANE SELECT,DENND4B
ENST00000338148,8,NM_145212,4,MANE SELECT,MRPL30
ENST00000296181,9,NM_002213,5,MANE SELECT,ITGB5
ENST00000308528,9,NM_174898,3,MANE SELECT,LYG1
ENST00000368633,2,NM_181715,3,MANE SELECT,CRTC2
ENST00000264255,8,NM_005783,4,MANE SELECT,TXNDC9
ENST00000280706,3,NM_144972,5,MANE SELECT,LDHAL6A
ENST00000616727,4,NM_033049,4,MANE SELECT,MUC13
ENST00000251968,4,NM_006292,4,MANE SELECT,TSG101
ENST00000368607,8,NM_001255978,2,MANE SELECT,CREB3L4
ENST00000295956,9,NM_001457,4,MANE SELECT,FLNB
ENST00000319974,6,NM_153689,6,MANE SELECT,C2orf69
ENST00000354611,9,NM_001039693,3,MANE SELECT,TYW5
ENST00000396197,8,NM_001040697,4,MANE SELECT,UEVLD
ENST00000271843,9,NM_006694,4,MANE SELECT,JTB
ENST00000315580,10,NM_018694,4,MANE SELECT,ARL6IP4
ENST00000368575,5,NM_002870,5,MANE SELECT,RAB13
ENST00000622299,5,NM_001040025,3,MANE SELECT,ARL16
ENST00000269391,11,NM_052916,3,MANE SELECT,RNF157
ENST00000651669,1,NM_001030,6,MANE SELECT,RPS27
ENST00000336349,6,NM_194285,3,MANE SELECT,SPTY2D1
ENST00000471115,6,NM_198077,4,MANE SELECT,C1orf52
ENST00000648566,1,NM_003921,5,MANE SELECT,BCL10
ENST00000531738,6,NM_001378964,1,MANE SELECT,CDON
ENST00000426263,10,NM_006516,4,MANE SELECT,SLC2A1
ENST00000327490,8,NM_182565,4,MANE SELECT,UBALD2
ENST00000448097,7,NM_001348716,2,MANE SELECT,KDM6B
ENST00000548065,7,NM_002733,5,MANE SELECT,PRKAG1
ENST00000378230,8,NM_014704,4,MANE SELECT,CEP104
ENST00000334202,5,NM_031964,2,MANE SELECT,KRTAP17-1
ENST00000007735,4,NM_004138,4,MANE SELECT,KRT33A
ENST00000251646,8,NM_002279,5,MANE SELECT,KRT33B
ENST00000251645,3,NM_002277,3,MANE SELECT,KRT31
ENST00000440480,8,NM_001122630,2,MANE SELECT,CDKN1C
ENST00000225550,4,NM_003770,5,MANE SELECT,KRT37
ENST00000302708,9,NM_139178,4,MANE SELECT,ALKBH3
ENST00000228872,9,NM_004064,5,MANE SELECT,CDKN1B
ENST00000589228,6,NM_002734,5,MANE SELECT,PRKAR1A
ENST00000263707,6,NM_014553,3,MANE SELECT,TFCP2L1
ENST00000261735,4,NM_006817,4,MANE SELECT,ERP29
ENST00000378209,8,NM_004402,4,MANE SELECT,DFFB
ENST00000261745,9,NM_024953,4,MANE SELECT,NAA25
ENST00000617612,3,NM_001145033,2,MANE SELECT,C11orf96
ENST00000378832,1,NM_001031854,2,MANE SELECT,ACCSL
ENST00000583509,7,NM_016361,5,MANE SELECT,ACP6
ENST00000263776,9,NM_032592,4,MANE SELECT,ACCS
ENST00000682506,1,NM_001388419,1,MANE SELECT,KALRN
ENST00000412615,7,NM_006700,3,MANE SELECT,TRAFD1
ENST00000235307,7,NM_030806,4,MANE SELECT,C1orf21
ENST00000652299,1,NM_021926,4,MANE SELECT,ALX4
ENST00000592554,2,NM_017565,4,MANE SELECT,FAM20A
ENST00000533608,7,NM_207122,2,MANE SELECT,EXT2
ENST00000314011,9,NM_001077195,2,MANE SELECT,ZNF436
ENST00000272395,3,NM_138800,3,MANE SELECT,TRIM43
ENST00000450454,7,NM_003196,3,MANE SELECT,TCEA3
ENST00000682272,1,NM_001388303,1,MANE SELECT,HECTD4
ENST00000335508,11,NM_012433,4,MANE SELECT,SF3B1
ENST00000621439,5,NM_001267727,2,MANE SELECT,ARSG
ENST00000366600,8,NM_152490,5,MANE SELECT,B3GALNT2
ENST00000350375,7,NM_000306,4,MANE SELECT,POU1F1
ENST00000359904,8,NM_016627,5,MANE SELECT,AMZ2
ENST00000309758,6,NM_002155,5,MANE SELECT,HSPA6
ENST00000266542,9,NM_016546,4,MANE SELECT,C1RL
ENST00000650385,1,NM_001244753,2,MANE SELECT,FCGR3B
ENST00000675163,1,NM_001312909,2,MANE SELECT,FAM111A
ENST00000233893,10,NM_002157,3,MANE SELECT,HSPE1
ENST00000514116,6,NM_001308313,2,MANE SELECT,ROPN1B
ENST00000533211,6,NM_006946,4,MANE SELECT,SPTBN2
ENST00000323303,9,NM_015387,5,MANE SELECT,MOB4
ENST00000314256,12,NM_014738,6,MANE SELECT,TMEM94
ENST00000264233,6,NM_199420,4,MANE SELECT,POLQ
ENST00000399655,6,NM_000719,7,MANE SELECT,CACNA1C
ENST00000334384,5,NM_001012659,2,MANE SELECT,ARGFX
ENST00000338040,6,NM_016298,4,MANE SELECT,FBXO40
ENST00000447353,6,NM_001085447,2,MANE SELECT,CCDC173
ENST00000314138,11,NM_000990,5,MANE SELECT,RPL27A
ENST00000271450,12,NM_001136219,3,MANE SELECT,FCGR2A
ENST00000359744,8,NM_001008489,4,MANE SELECT,PHOSPHO2
ENST00000452837,7,NM_001114092,2,MANE SELECT,THUMPD3
ENST00000392647,7,NM_144711,6,MANE SELECT,KLHL23
ENST00000299855,10,NM_002422,5,MANE SELECT,MMP3
ENST00000271331,4,NM_032414,3,MANE SELECT,PROK1
ENST00000260956,9,NM_003142,5,MANE SELECT,SSB
ENST00000402198,7,NM_001080517,3,MANE SELECT,SETD5
ENST00000571244,3,NM_002426,6,MANE SELECT,MMP12
ENST00000369771,4,NM_005549,2,MANE SELECT,KCNA10
ENST00000369769,4,NM_002232,5,MANE SELECT,KCNA3
ENST00000260302,8,NM_002427,4,MANE SELECT,MMP13
ENST00000321617,8,NM_020753,5,MANE SELECT,CASKIN2
ENST00000316361,10,NM_004974,4,MANE SELECT,KCNA2
ENST00000335621,11,NM_001144872,3,MANE SELECT,CFAP73
ENST00000260953,10,NM_014168,4,MANE SELECT,METTL5
ENST00000446597,6,NM_001286176,2,MANE SELECT,C2CD5
ENST00000358704,4,NM_205768,3,MANE SELECT,ZBTB18
ENST00000368352,10,NM_001105203,2,MANE SELECT,RUSC1
ENST00000260247,10,NM_032299,4,MANE SELECT,DCUN1D5
ENST00000333213,11,NM_207346,3,MANE SELECT,TSEN54
ENST00000388968,8,NM_002156,5,MANE SELECT,HSPD1
ENST00000392550,8,NM_001031803,2,MANE SELECT,LLGL2
ENST00000375735,7,NM_001377,3,MANE SELECT,DYNC2H1
ENST00000287585,8,NM_198560,3,MANE SELECT,LHFPL4
ENST00000359365,9,NM_007182,5,MANE SELECT,RASSF1
ENST00000245564,8,NM_018116,4,MANE SELECT,MSTO1
ENST00000272793,11,NM_172070,4,MANE SELECT,UBR3
ENST00000228837,3,NM_020996,3,MANE SELECT,FGF6
ENST00000346473,8,NM_004083,6,MANE SELECT,DDIT3
ENST00000455511,9,NM_016238,3,MANE SELECT,ANAPC7
ENST00000368356,9,NM_002004,4,MANE SELECT,FDPS
ENST00000328913,8,NM_015078,4,MANE SELECT,MCF2L2
ENST00000381209,8,NM_001033002,4,MANE SELECT,RPAIN
ENST00000418842,7,NM_002054,5,MANE SELECT,GCG
ENST00000188790,9,NM_004460,5,MANE SELECT,FAP
ENST00000264126,9,NM_013296,5,MANE SELECT,GPSM2
ENST00000305108,10,NM_016533,6,MANE SELECT,NINJ2
ENST00000545287,7,NM_001033566,3,MANE SELECT,RHOT1
ENST00000435159,3,NM_001136103,3,MANE SELECT,TMEM132C
ENST00000309675,3,NM_206899,1,MANE SELECT,OR10P1
ENST00000343399,4,NM_001005490,2,MANE SELECT,OR6C74
ENST00000417626,8,NM_006764,5,MANE SELECT,IFRD2
ENST00000379665,3,NM_001005518,1,MANE SELECT,OR6C65
ENST00000336854,9,NM_021934,5,MANE SELECT,ATG101
ENST00000308020,6,NM_030783,3,MANE SELECT,PTDSS2
ENST00000338896,11,NM_001129998,3,MANE SELECT,CLEC12B
ENST00000641740,2,NM_001388498,1,MANE SELECT,OR6C3
ENST00000310248,4,NM_001004134,1,MANE SELECT,OR10AD1
ENST00000538986,2,NM_176889,4,MANE SELECT,TAS2R20
ENST00000397062,8,NM_006164,5,MANE SELECT,NFE2L2
ENST00000416284,8,NM_178539,5,MANE SELECT,TAFA2
ENST00000311189,8,NM_005343,4,MANE SELECT,HRAS
ENST00000324210,10,NM_021038,5,MANE SELECT,MBNL1
ENST00000395787,4,NM_015957,4,MANE SELECT,APIP
ENST00000547588,6,NM_001122772,3,MANE SELECT,AGAP2
ENST00000339355,3,NM_001377534,1,MANE SELECT,DYNLT4
ENST00000444842,7,NM_001017425,3,MANE SELECT,KCNK2
ENST00000227868,9,NM_003477,3,MANE SELECT,PDHX
ENST00000408939,4,NM_152517,3,MANE SELECT,TTC30B
ENST00000355689,6,NM_152275,4,MANE SELECT,TTC30A
ENST00000258149,11,NM_002392,6,MANE SELECT,MDM2
ENST00000360534,8,NM_001935,4,MANE SELECT,DPP4
ENST00000020926,8,NM_020826,3,MANE SELECT,SYT13
ENST00000368521,10,NM_001098616,3,MANE SELECT,C1orf43
ENST00000347755,10,NM_145886,4,MANE SELECT,PIDD1
ENST00000313965,4,NM_152614,3,MANE SELECT,TEX44
ENST00000295755,7,NM_032579,3,MANE SELECT,RETNLB
ENST00000233084,8,NM_004939,3,MANE SELECT,DDX1
ENST00000427338,3,NM_001004737,1,MANE SELECT,OR5K2
ENST00000448498,6,NM_001320033,2,MANE SELECT,SLC22A14
ENST00000352171,12,NM_001101662,2,MANE SELECT,NRDC
ENST00000590949,6,NM_001288718,2,MANE SELECT,STAT5A
ENST00000524381,6,NM_001012393,5,MANE SELECT,OPCML
ENST00000415389,6,NM_001256613,2,MANE SELECT,HTR3E
ENST00000646038,2,NM_001388022,1,MANE SELECT,TRIM66
ENST00000466937,2,NM_001329788,2,MANE SELECT,ZPLD1
ENST00000313005,11,NM_012104,6,MANE SELECT,BACE1
ENST00000355273,3,NM_001005482,2,MANE SELECT,OR5H2
ENST00000564146,4,NM_001195279,2,MANE SELECT,MKRN2OS
ENST00000672887,2,NM_001382273,1,MANE SELECT,TNK2
ENST00000333751,8,NM_001363642,1,MANE SELECT,KCTD11
ENST00000498678,6,NM_001384749,1,MANE SELECT,HOXB3
ENST00000300917,10,NM_018149,7,MANE SELECT,SMG8
ENST00000614623,5,NM_001163735,2,MANE SELECT,MYO19
ENST00000400968,7,NM_001173524,2,MANE SELECT,RO60
ENST00000642069,2,NM_001386737,1,MANE SELECT,TMDD1
ENST00000301067,12,NM_003482,4,MANE SELECT,KMT2D
ENST00000322723,9,NM_005381,3,MANE SELECT,NCL
ENST00000308488,11,NM_016578,4,MANE SELECT,RSF1
ENST00000301964,7,NM_006354,5,MANE SELECT,TADA3
ENST00000261448,6,NM_001232,4,MANE SELECT,CASQ2
ENST00000528851,6,NM_022349,4,MANE SELECT,MS4A6A
ENST00000610222,3,NM_001253772,2,MANE SELECT,SYT6
ENST00000296444,7,NM_016479,6,MANE SELECT,SHISA5
ENST00000540040,3,NM_001190452,2,MANE SELECT,MTRNR2L1
ENST00000375215,3,NM_001162995,3,MANE SELECT,SMIM5
ENST00000683879,1,NM_001385745,1,MANE SELECT,ZNF384
ENST00000324348,9,NM_001358699,2,MANE SELECT,RNF227
ENST00000330070,6,NM_002145,4,MANE SELECT,HOXB2
ENST00000368254,6,NM_001304817,2,MANE SELECT,TSACC
ENST00000239151,6,NM_002147,4,MANE SELECT,HOXB5
ENST00000619039,5,NM_003559,5,MANE SELECT,PIP4K2B
ENST00000635736,2,NM_001387025,1,MANE SELECT,GRAMD1B
ENST00000372492,9,NM_001378189,1,MANE SELECT,CFAP57
ENST00000545221,2,NM_001004707,4,MANE SELECT,OR4D2
ENST00000427177,6,NM_001113491,2,MANE SELECT,SEPTIN9
ENST00000282538,10,NM_207359,3,MANE SELECT,GADL1
ENST00000308062,8,NM_001124759,5,MANE SELECT,FRG2C
ENST00000236051,3,NM_006824,3,MANE SELECT,EBNA1BP2
ENST00000684302,1,NM_001122848,3,MANE SELECT,SLC6A12
ENST00000649015,2,NM_001378452,1,MANE SELECT,ITPR1
ENST00000376810,6,NM_013319,3,MANE SELECT,UBIAD1
ENST00000235521,5,NM_015836,4,MANE SELECT,WARS2
ENST00000607357,2,NM_001163424,2,MANE SELECT,COPS9
ENST00000261455,9,NM_018252,3,MANE SELECT,PACC1
ENST00000319460,2,NM_148961,4,MANE SELECT,OTOS
ENST00000309212,11,NM_032348,4,MANE SELECT,MXRA8
ENST00000252711,7,NM_004544,4,MANE SELECT,NDUFA10
ENST00000371445,3,NM_033067,3,MANE SELECT,DMRTB1
ENST00000682330,1,NM_001364791,2,MANE SELECT,ANO2
ENST00000373954,11,NM_152660,3,MANE SELECT,FAM76A
ENST00000299164,4,NM_139055,4,MANE SELECT,ADAMTS15
ENST00000533663,6,NM_198185,7,MANE SELECT,OVCH2
ENST00000367439,8,NM_197962,3,MANE SELECT,GLRX2
ENST00000397510,9,NM_001042463,3,MANE SELECT,TMEM80
ENST00000368194,8,NM_198236,3,MANE SELECT,ARHGEF11
ENST00000227758,7,NM_001166,5,MANE SELECT,BIRC2
ENST00000299454,5,NM_178168,1,MANE SELECT,OR10A5
ENST00000307033,3,NM_001001965,1,MANE SELECT,OR4D5
ENST00000333976,7,NM_001001952,1,MANE SELECT,OR5D18
ENST00000279783,5,NM_001002907,1,MANE SELECT,OR8K1
ENST00000302124,8,NM_001003750,1,MANE SELECT,OR8I2
ENST00000317834,5,NM_001004684,1,MANE SELECT,OR2D3
ENST00000624868,2,NM_001004727,1,MANE SELECT,OR4X2
ENST00000624596,2,NM_001004730,1,MANE SELECT,OR5AR1
ENST00000311352,3,NM_001005178,1,MANE SELECT,OR52W1
ENST00000314721,5,NM_001005274,1,MANE SELECT,OR4A16
ENST00000326855,3,NM_001005323,1,MANE SELECT,OR5AK2
ENST00000302622,4,NM_001005186,2,MANE SELECT,OR6Q1
ENST00000446524,2,NM_001005512,2,MANE SELECT,OR4A47
ENST00000530443,4,NM_001005169,1,MANE SELECT,OR52I1
ENST00000504030,7,NM_000869,6,MANE SELECT,HTR3A
ENST00000683047,1,NM_144671,6,MANE SELECT,PHETA1
ENST00000370794,7,NM_201624,3,MANE SELECT,USP33
ENST00000682136,1,NM_001243787,2,MANE SELECT,SMUG1
ENST00000325167,9,NM_024591,5,MANE SELECT,CHMP6
ENST00000280325,7,NM_198498,3,MANE SELECT,C11orf53
ENST00000641992,2,NM_001005198,2,MANE SELECT,OR8G5
ENST00000378149,9,NM_001079808,6,MANE SELECT,PGA4
ENST00000325748,9,NM_003690,5,MANE SELECT,PRKRA
ENST00000326724,9,NM_001080395,3,MANE SELECT,AATK
ENST00000683939,1,NM_001386879,1,MANE SELECT,SLCO1A2
ENST00000641291,1,NM_001005283,3,MANE SELECT,OR9Q2
ENST00000641320,1,NM_001001921,2,MANE SELECT,OR5AS1
ENST00000641258,1,NM_001004489,3,MANE SELECT,OR2AG1
ENST00000641350,2,NM_001005175,5,MANE SELECT,OR52N4
ENST00000438015,7,NM_001114122,3,MANE SELECT,CHEK1
ENST00000356955,7,NM_207197,3,MANE SELECT,ADAM15
ENST00000637878,2,NM_001354639,2,MANE SELECT,PVALEF
ENST00000637944,2,NM_001363764,2,MANE SELECT,TEPSIN
ENST00000644580,2,NM_001042702,5,MANE SELECT,PJVK
ENST00000344636,6,NM_001377329,1,MANE SELECT,PLEKHG7
ENST00000588479,6,NM_000154,2,MANE SELECT,GALK1
ENST00000424785,7,NM_181342,3,MANE SELECT,FKBP7
ENST00000682720,1,NM_001354969,2,MANE SELECT,MDM1
ENST00000234453,10,NM_019091,4,MANE SELECT,PLEKHA3
ENST00000327158,5,NM_013337,4,MANE SELECT,TIMM22
ENST00000641972,1,NM_001002905,2,MANE SELECT,OR8G1
ENST00000358752,4,NM_002033,4,MANE SELECT,FUT4
ENST00000642128,1,NM_001001920,3,MANE SELECT,OR4C15
ENST00000391429,2,NM_001164405,2,MANE SELECT,BHLHA9
ENST00000333813,4,NM_172367,3,MANE SELECT,TRARG1
ENST00000322049,1,NM_001004759,3,MANE SELECT,OR51T1
ENST00000299459,3,NM_003700,1,MANE SELECT,OR2D2
ENST00000272348,7,NM_003096,4,MANE SELECT,SNRPG
ENST00000329434,3,NM_153444,1,MANE SELECT,OR5P2
ENST00000624618,2,NM_001002918,1,MANE SELECT,OR8D2
ENST00000530810,2,NM_001004052,1,MANE SELECT,OR52B2
ENST00000526538,2,NM_001004741,1,MANE SELECT,OR5M10
ENST00000322101,5,NM_001004758,1,MANE SELECT,OR51S1
ENST00000264335,13,NM_006761,5,MANE SELECT,YWHAE
ENST00000321252,3,NM_001005187,1,MANE SELECT,OR6T1
ENST00000327930,3,NM_001005188,1,MANE SELECT,OR6X1
ENST00000306842,3,NM_001005195,1,MANE SELECT,OR8B12
ENST00000356130,7,NM_001005196,1,MANE SELECT,OR8B4
ENST00000528616,5,NM_001005245,1,MANE SELECT,OR5M11
ENST00000327216,5,NM_001005282,1,MANE SELECT,OR5M8
ENST00000309154,3,NM_001005325,1,MANE SELECT,OR6M1
ENST00000423302,7,NM_130385,4,MANE SELECT,IRAG1
ENST00000430566,6,NM_001329752,2,MANE SELECT,FAM136A
ENST00000302538,10,NM_021962,5,MANE SELECT,ABR
ENST00000308696,11,NM_002807,4,MANE SELECT,PSMD1
ENST00000320201,10,NM_020845,3,MANE SELECT,PITPNM2
ENST00000229030,5,NM_007197,4,MANE SELECT,FZD10
ENST00000543484,2,NM_001384896,1,MANE SELECT,TMEM52B
ENST00000641580,1,NM_001004700,3,MANE SELECT,OR4C11
ENST00000641439,1,NM_001005211,2,MANE SELECT,OR9I1
ENST00000335385,4,NM_005995,5,MANE SELECT,TBX10
ENST00000641900,1,NM_001388488,1,MANE SELECT,OR56A1
ENST00000360374,3,NM_001005218,3,MANE SELECT,OR5B21
ENST00000641071,2,NM_001005491,2,MANE SELECT,OR10AG1
ENST00000380211,1,NM_001005288,3,MANE SELECT,OR51I1
ENST00000624187,1,NM_033180,5,MANE SELECT,OR51B2
ENST00000319813,3,NM_001348223,2,MANE SELECT,OR4C5
ENST00000322653,7,NM_001005289,5,MANE SELECT,OR52H1
ENST00000641661,1,NM_001004746,4,MANE SELECT,OR5T2
ENST00000398015,8,NM_004441,5,MANE SELECT,EPHB1
ENST00000335185,10,NM_001008391,4,MANE SELECT,CCDC73
ENST00000426105,7,NM_001020658,2,MANE SELECT,PUM1
ENST00000550587,6,NM_001364818,2,MANE SELECT,DEPDC4
ENST00000375618,9,NM_001100388,2,MANE SELECT,HOATZ
ENST00000397861,7,NM_001085430,4,MANE SELECT,C17orf67
ENST00000684764,1,NM_001384598,1,MANE SELECT,PLEKHG6
ENST00000544374,3,NM_001002925,1,MANE SELECT,OR5AP2
ENST00000300127,3,NM_001004708,1,MANE SELECT,OR4D6
ENST00000683076,1,NM_001385682,1,MANE SELECT,MAP4
ENST00000526104,6,NM_001286134,2,MANE SELECT,RIC8A
ENST00000284061,8,NM_003647,3,MANE SELECT,DGKE
ENST00000316881,9,NM_005082,5,MANE SELECT,TRIM25
ENST00000355703,4,NM_032223,4,MANE SELECT,PCNX3
ENST00000258538,8,NM_001352171,3,MANE SELECT,SLC41A2
ENST00000617246,5,NM_001375462,1,MANE SELECT,LPP
ENST00000392325,9,NM_019613,4,MANE SELECT,WDR45B
ENST00000354202,9,NM_001382,4,MANE SELECT,DPAGT1
ENST00000295240,8,NM_152384,3,MANE SELECT,BBS5
ENST00000261168,9,NM_018179,5,MANE SELECT,ATF7IP
ENST00000683648,1,NM_001377500,1,MANE SELECT,EFCC1
ENST00000284669,2,NM_006063,3,MANE SELECT,KLHL41
ENST00000265052,10,NM_007283,7,MANE SELECT,MGLL
ENST00000571995,6,NM_006822,3,MANE SELECT,RAB40B
ENST00000453153,7,NM_024622,6,MANE SELECT,FASTKD1
